Date,Open,High,Low,Close,Adj Close,Volume,date,z
2019/9/19,40.34999847,41.43999863,36.02999878,0.058232797,37.54999924,22025800,2019/9/19,1.25068365
2019/9/20,38.59000015,39.20000076,36.15000153,0.049660158,36.15000153,3322600,2019/9/20,1.284608907
2019/9/23,36.58000183,38.15000153,35.75,0.049415219,36.11000061,2237300,2019/9/23,1.285578223
2019/9/24,36.00999832,37.11999893,34.06000137,0.039556664,34.5,3175000,2019/9/24,1.324592347
2019/9/25,34.59999847,35.59999847,34.20000076,0.044149157,35.25,3026600,2019/9/25,1.306418073
2019/9/26,36,36.29000092,32.29999924,0.02694261,32.43999863,2658200,2019/9/26,1.374511054
2019/9/27,33,33.50999832,30.46999931,0.025901656,32.27000046,2475900,2019/9/27,1.378630511
2019/9/30,32.63999939,34.20000076,32,0.035943903,33.90999985,1385000,2019/9/30,1.338889446
2019/10/1,34.25,34.47999954,31.25,0.026636448,32.38999939,1291300,2019/10/1,1.375722653
2019/10/2,31.64999962,31.89999962,30.01000023,0.018737367,31.10000038,1877200,2019/10/2,1.406982381
2019/10/3,31.18000031,34.79999924,30.5,0.02969811,32.88999939,2437800,2019/10/3,1.363606471
2019/10/4,33.04999924,35.08000183,32.79899979,0.040903803,34.72000122,918700,2019/10/4,1.319261197
2019/10/7,34.90000153,37.97000122,34.40000153,0.05370155,36.81000137,1983800,2019/10/7,1.268615549
2019/10/8,36.5,36.70000076,34.91999817,0.045373827,35.45000076,1217000,2019/10/8,1.301571581
2019/10/9,35.84999847,37.49000168,35.61000061,0.053334142,36.75,1166800,2019/10/9,1.270069524
2019/10/10,36.75,37.34999847,35.15000153,0.046292311,35.59999847,1348600,2019/10/10,1.297936782
2019/10/11,35.93000031,36.47999954,35.36999893,0.046720942,35.66999817,2168600,2019/10/11,1.296240523
2019/10/14,35.65000153,36.25,32.95000076,0.030922779,33.09000015,2194800,2019/10/14,1.358759979
2019/10/15,33.16999817,34.84999847,32.50999832,0.041393657,34.79999924,1473000,2019/10/15,1.317322656
2019/10/16,33.56000137,33.77000046,31.89999962,0.025473025,32.20000076,1987700,2019/10/16,1.38032677
2019/10/17,32.29999924,34.15999985,32.29999924,0.036250064,33.95999908,1488800,2019/10/17,1.337677847
2019/10/18,33.84000015,33.875,31.45999908,0.021615325,31.56999969,1305000,2019/10/18,1.395593186
2019/10/21,31.89999962,32.09999847,29.70000076,0.012062943,30.01000023,1981500,2019/10/21,1.433395663
2019/10/22,30.04999924,30.30999947,28.01000023,0,28.04000092,1964400,2019/10/22,1.481133407
2019/10/23,27.89999962,29.25,27.54999924,0.004408789,28.76000023,2779600,2019/10/23,1.463686121
2019/10/24,29.15999985,33.45999908,29.14999962,0.027310017,32.5,3813400,2019/10/24,1.373057078
2019/10/25,32.86000061,34.5,32.40000153,0.038331995,34.29999924,2117700,2019/10/25,1.329438839
2019/10/28,35,35.43700027,33.11000061,0.032086202,33.27999878,1906100,2019/10/28,1.354155863
2019/10/29,33.18999863,34.08000183,32.59999847,0.034351849,33.65000153,716700,2019/10/29,1.345189821
2019/10/30,33.79000092,34.86999893,33.38000107,0.041454903,34.81000137,919700,2019/10/30,1.31708028
2019/10/31,34.81999969,34.99000168,33.11999893,0.033984441,33.59000015,965200,2019/10/31,1.346643796
2019/11/1,33.70000076,34.47999954,33.63000107,0.036617472,34.02000046,803900,2019/11/1,1.336223871
2019/11/4,34.52999878,34.86999893,33.36000061,0.039189257,34.43999863,865500,2019/11/4,1.326046322
2019/11/5,34.5,35.25,33.20999908,0.042067226,34.90999985,1021100,2019/11/5,1.314657081
2019/11/6,34.56000137,34.75999832,32.88999939,0.030739087,33.06000137,1257800,2019/11/6,1.35948692
2019/11/7,33.29999924,33.74000168,31,0.019900802,31.29000092,1016600,2019/11/7,1.402378219
2019/11/8,31.11000061,32.83000183,30.26000023,0.029208256,32.81000137,931700,2019/11/8,1.365545012
2019/11/11,32.75999832,34,32.36000061,0.033739502,33.54999924,1665000,2019/11/11,1.347613113
2019/11/12,33.81000137,35.20000076,33.79999924,0.038944341,34.40000153,3258700,2019/11/12,1.327015547
2019/11/13,38.81999969,41.91999817,38.25,0.074398367,40.18999863,10597600,2019/11/13,1.186710219
2019/11/14,40.18000031,41.72000122,39.38000107,0.081623891,41.36999893,2564300,2019/11/14,1.15811602
2019/11/15,41.75,42.95999908,40.43000031,0.077092644,40.63000107,2117200,2019/11/15,1.176047919
2019/11/18,40.72000122,41.47999954,39.75,0.075194406,40.31999969,1151500,2019/11/18,1.183559986
2019/11/19,40.45000076,40.88000107,37.52999878,0.068030128,39.15000153,1890800,2019/11/19,1.211911809
2019/11/20,38.83000183,39.93799973,37.59999847,0.063437636,38.40000153,1158000,2019/11/20,1.230086084
2019/11/21,38.24000168,40.16999817,38.18000031,0.073418636,40.02999878,1410300,2019/11/21,1.190587394
2019/11/22,41.34999847,42.70000076,39.70999908,0.079603206,41.04000092,2671100,2019/11/22,1.166112653
2019/11/25,41.5,44.09000015,41.46699905,0.090441492,42.81000137,2295000,2019/11/25,1.123221355
2019/11/26,43.09999847,43.70000076,39.81000137,0.076602767,40.54999924,1779400,2019/11/26,1.177986553
2019/11/27,40.79999924,42.20000076,39.72000122,0.08462433,41.86000061,1278500,2019/11/27,1.146242121
2019/11/29,41.81999969,42.20000076,40.56000137,0.077949906,40.77000046,574800,2019/11/29,1.172655403
2019/12/2,41.11000061,41.31999969,37.84000015,0.070785605,39.59999847,2047900,2019/12/2,1.201007319
2019/12/3,37.58000183,38.72200012,37.5,0.059579935,37.77000046,2118900,2019/12/3,1.2453525
2019/12/4,38,38.25,36.09000015,0.054375096,36.91999817,1662400,2019/12/4,1.265950066
2019/12/5,36.83000183,36.83000183,35.81000137,0.047884388,35.86000061,2028400,2019/12/5,1.291636315
2019/12/6,35.93000031,36.33000183,35.59999847,0.04819055,35.90999985,2864400,2019/12/6,1.290424715
