Date,Open,High,Low,Close,Adj Close,Volume,date,z
1980/3/17,0.325520992,0.330729008,0.325520992,0.001464997,0.183930516,10924800,1980/3/17,0.951180452
1980/3/18,0.325520992,0.328125,0.322917014,0.001430118,0.182459131,17068800,1980/3/18,0.951282849
1980/3/19,0.330729008,0.335938007,0.330729008,0.001534754,0.186873212,18508800,1980/3/19,0.950975662
1980/3/20,0.330729008,0.33463499,0.329427004,0.001517315,0.186137602,11174400,1980/3/20,0.951026855
1980/3/21,0.322917014,0.322917014,0.317707986,0.001360347,0.179515898,12172800,1980/3/21,0.951487676
1980/3/24,0.316406012,0.316406012,0.311197996,0.001273151,0.175837576,8966400,1980/3/24,0.95174366
1980/3/25,0.3125,0.317707986,0.3125,0.00129059,0.176573232,11347200,1980/3/25,0.951692464
1980/3/26,0.3125,0.315104008,0.309895992,0.001255712,0.175101981,16262400,1980/3/26,0.951794852
1980/3/27,0.304688007,0.304688007,0.299479008,0.001116184,0.169215947,26918400,1980/3/27,0.952204476
1980/3/28,0.311197996,0.316406012,0.311197996,0.001273151,0.175837576,20102400,1980/3/28,0.95174366
1980/3/31,0.32161501,0.326822996,0.32161501,0.001412679,0.18172352,9004800,1980/3/31,0.951334042
1980/4/1,0.322917014,0.328125,0.322917014,0.001430118,0.182459131,8179200,1980/4/1,0.951282849
1980/4/2,0.325520992,0.330729008,0.325520992,0.001464997,0.183930516,12556800,1980/4/2,0.951180452
1980/4/3,0.324218988,0.324218988,0.31900999,0.001377787,0.180251628,6988800,1980/4/3,0.951436475
1980/4/7,0.316406012,0.316406012,0.311197996,0.001273151,0.175837576,13478400,1980/4/7,0.95174366
1980/4/8,0.3125,0.317707986,0.3125,0.00129059,0.176573232,29184000,1980/4/8,0.951692464
1980/4/9,0.311197996,0.311197996,0.30599001,0.001203394,0.172894895,11558400,1980/4/9,0.951948448
1980/4/10,0.30599001,0.309895992,0.304688007,0.001185954,0.172159165,14784000,1980/4/10,0.95199965
1980/4/11,0.304688007,0.309895992,0.304688007,0.001185954,0.172159165,9523200,1980/4/11,0.95199965
1980/4/14,0.307292014,0.3125,0.307292014,0.001220833,0.173630387,8025600,1980/4/14,0.951897264
1980/4/15,0.307292014,0.308593988,0.30338499,0.001168501,0.171422929,10598400,1980/4/15,0.952050886
1980/4/16,0.296875,0.296875,0.291667014,0.001011548,0.164801866,10752000,1980/4/16,0.952511663
1980/4/17,0.291667014,0.291667014,0.286457986,0.000941777,0.161858603,17702400,1980/4/17,0.952716492
1980/4/18,0.29036501,0.295572996,0.29036501,0.000994109,0.16406627,18739200,1980/4/18,0.952562855
1980/4/21,0.29036501,0.292968988,0.28775999,0.000959216,0.162594274,9043200,1980/4/21,0.952665295
1980/4/22,0.300781012,0.30599001,0.300781012,0.001133623,0.169951558,20428800,1980/4/22,0.952153283
1980/4/23,0.31900999,0.324218988,0.31900999,0.001377787,0.180251628,14822400,1980/4/23,0.951436475
1980/4/24,0.320313007,0.325520992,0.320313007,0.00139524,0.180987865,8832000,1980/4/24,0.951385238
1980/4/25,0.320313007,0.320313007,0.315104008,0.001325469,0.178044677,7104000,1980/4/25,0.951590062
1980/4/28,0.315104008,0.317707986,0.3125,0.00129059,0.176573232,6931200,1980/4/28,0.951692464
1980/4/29,0.315104008,0.320313007,0.315104008,0.001325469,0.178044677,6297600,1980/4/29,0.951590062
1980/4/30,0.31900999,0.324218988,0.31900999,0.001377787,0.180251628,7065600,1980/4/30,0.951436475
1980/5/1,0.320313007,0.325520992,0.320313007,0.00139524,0.180987865,7008000,1980/5/1,0.951385238
1980/5/2,0.325520992,0.330729008,0.325520992,0.001464997,0.183930516,5510400,1980/5/2,0.951180452
1980/5/5,0.329427004,0.33463499,0.329427004,0.001517315,0.186137602,3513600,1980/5/5,0.951026855
1980/5/6,0.329427004,0.333332986,0.328125,0.001499876,0.185401902,6988800,1980/5/6,0.951078054
1980/5/7,0.328125,0.333332986,0.328125,0.001499876,0.185401902,6393600,1980/5/7,0.951078054
1980/5/8,0.328125,0.329427004,0.324218988,0.001447557,0.183194935,7468800,1980/5/8,0.951231642
1980/5/9,0.328125,0.333332986,0.328125,0.001499876,0.185401902,16684800,1980/5/9,0.951078054
1980/5/12,0.328125,0.332031012,0.326822996,0.001482436,0.184666246,8582400,1980/5/12,0.95112925
1980/5/13,0.333332986,0.338542014,0.333332986,0.001569633,0.188344568,7372800,1980/5/13,0.950873266
1980/5/14,0.338542014,0.34375,0.338542014,0.001639404,0.19128786,4742400,1980/5/14,0.950668435
1980/5/15,0.341145992,0.346354008,0.341145992,0.001674282,0.192759156,8102400,1980/5/15,0.950566044
1980/5/16,0.345052004,0.35025999,0.345052004,0.0017266,0.194966316,4838400,1980/5/16,0.950412442
1980/5/19,0.346354008,0.351563007,0.346354008,0.00174404,0.195701987,8640000,1980/5/19,0.950361245
1980/5/20,0.346354008,0.347656012,0.342447996,0.001691722,0.193494886,21811200,1980/5/20,0.950514843
1980/5/21,0.339843988,0.339843988,0.33463499,0.001587072,0.189080283,10540800,1980/5/21,0.950822066
1980/5/22,0.33463499,0.335938007,0.330729008,0.001534754,0.186873212,5318400,1980/5/22,0.950975662
1980/5/23,0.342447996,0.347656012,0.342447996,0.001691722,0.193494886,29779200,1980/5/23,0.950514843
1980/5/27,0.342447996,0.346354008,0.341145992,0.001674282,0.192759156,8332800,1980/5/27,0.950566044
1980/5/28,0.348957986,0.354167014,0.348957986,0.001778918,0.197173238,6700800,1980/5/28,0.950258857
1980/5/29,0.348957986,0.354167014,0.348957986,0.001778918,0.197173238,7660800,1980/5/29,0.950258857
